date,instance_type,stack_type,env,cost,hours,DefaultVCpus,core_seconds_used,cost_per_core_hour
2023-03-02,c5.2xlarge,cmp,null,17.712,72.0,8,2073600.0,0.03075
2023-03-02,c5.2xlarge,io,null,70.848,288.0,8,8294400.0,0.03075
2023-03-02,c5ad.16xlarge,io,null,90.9264817145,81.22500100000000,64,18714240.23040000000,0.017491243573995900
2023-03-02,c5d.18xlarge,io,null,2982.3036003442,2189.192791,72,567438771.427200000000,0.01892061928414870
2023-03-02,c6id.16xlarge,io,null,40.5560091164,27.481669,64,6331776.5376,0.023058557413079600
2023-03-02,m5.4xlarge,cmp,null,0.0256298835,0.073333,16,4223.980800000000,0.021843750000000000
2023-03-02,m5a.4xlarge,cmp,null,0.4155902873,1.070833,16,61679.9808,0.024256250000000000
2023-03-02,m5ad.4xlarge,io,null,9.5724074256,16.724719,16,963343.8144,0.035771929208496700
2023-03-02,m5ad.8xlarge,io,null,30.8312035476,40.142778,32,4624448.0256,0.024001206664434100
2023-03-02,m5d.4xlarge,io,null,110.1257773109,287.11277900000000,16,16537696.07040000000,0.023972674103548900
2023-03-02,m5d.8xlarge,io,null,676.4850809901000,958.302516,32,110396449.843200000000,0.022060005507635200
2023-03-02,m5dn.4xlarge,io,null,2.4742491895,6.132225,16,353216.16,0.02521769412305490
2023-03-02,m5dn.8xlarge,io,null,11.0239471865,15.682499,32,1806623.8848,0.021967057009098200
2023-03-02,m5n.4xlarge,cmp,null,14.8506441354,29.556669,16,1702464.1344,0.031402904652838200
2023-03-02,m6a.4xlarge,cmp,null,0.014087596,0.034444,16,1983.9744,0.0255625
2023-03-02,m6i.4xlarge,cmp,null,0.1927684176,0.516944,16,29775.9744,0.02330625
2023-03-02,m6id.8xlarge,io,null,0.2241969262,0.310556,32,35776.0512,0.022560034080004900
2023-03-02,m6idn.8xlarge,io,null,354.58591516020000,537.704158,32,61943519.00160000000,0.020607632810524500
2023-03-02,m6in.4xlarge,cmp,null,94.6592419552,137.59387900000000,16,7925407.430400000,0.04299757129603130
2023-03-02,r5.2xlarge,cmp,null,1750.739754994,8005.648386000000,8,230562673.516800000000,0.027336008131078300
2023-03-02,r5a.2xlarge,cmp,null,146.6122693369,714.671095,8,20582527.5360000000,0.025643311721054700
2023-03-02,r5ad.4xlarge,io,null,3248.9936043252,6156.648629,16,354622961.030400000000,0.032982570958139500
2023-03-02,r5ad.8xlarge,io,null,11.0508105394,13.291668,32,1531200.1536000000,0.0259815268750506
2023-03-02,r5b.2xlarge,cmp,null,321.0468455964,906.178036,8,26097927.43680000000,0.04428584020497050
2023-03-02,r5d.4xlarge,io,null,1235.2061453051,3020.309981,16,173969854.905600000000,0.02556041749595790
2023-03-02,r5d.8xlarge,io,null,6.290631504600000,7.783887,32,896703.7824,0.025255021625924200
2023-03-02,r5dn.4xlarge,io,null,3819.3778879101,9016.720534,16,519363102.758400000000,0.026474272668677700
2023-03-02,r5n.2xlarge,cmp,null,330.0817034081,1526.6500190000000,8,43967520.54720000000,0.027026635058793100
2023-03-02,r6a.2xlarge,cmp,null,75.8789856862,389.346651,8,11213183.54880000000,0.02436099857649730
2023-03-02,r6i.2xlarge,cmp,null,239.2621641608,1153.83307,8,33230392.4160000000,0.025920361703708100
2023-03-02,r6id.4xlarge,io,null,184.76414139680000,276.634442,16,15934143.85920000000,0.04174374945437920
2023-03-02,r6idn.4xlarge,io,null,615.5109665713,1189.0025050000000,16,68486544.2880000000,0.03235437709250770
2023-03-02,r6in.2xlarge,cmp,null,435.2568907272,2075.465587,8,59773408.90560000000,0.026214412651160000
2023-03-03,c5.2xlarge,cmp,null,17.712,72.0,8,2073600.0,0.03075
2023-03-03,c5.2xlarge,io,null,70.848,288.0,8,8294400.0,0.03075
2023-03-03,c5ad.16xlarge,io,null,73.6828859361,65.82861100000000,64,15166911.97440000000,0.017489281260264800
2023-03-03,c5d.18xlarge,io,null,5071.5632146267,3750.569152,72,972147524.198400000000,0.018780717039536500
2023-03-03,c6id.16xlarge,io,null,6.0390949206,4.461945,64,1028032.128,0.021147920499776400
2023-03-03,m5.4xlarge,cmp,null,2.3961456858,6.256946,16,360400.0896,0.02393485661575150
2023-03-03,m5a.4xlarge,cmp,null,3.959026618,10.389443,16,598431.9168,0.023816403210932500
2023-03-03,m5ad.8xlarge,io,null,11.341560052100000,14.931672,32,1720128.6144000000,0.023736374039566700
2023-03-03,m5d.8xlarge,io,null,815.7637176755,1123.945817,32,129478558.118400000000,0.02268135686950060
2023-03-03,m5dn.8xlarge,io,null,5.139254021300000,7.303889,32,841408.0128,0.021988517098990000
2023-03-03,m5n.4xlarge,cmp,null,18.0485976386,35.421945,16,2040304.032,0.03184572028476980
2023-03-03,m6id.8xlarge,io,null,0.3494643207,0.476945,32,54944.064000000000,0.022897315249924000
2023-03-03,m6idn.8xlarge,io,null,174.555955938,262.101665,32,30194111.8080000000,0.02081205254099590
2023-03-03,m6in.4xlarge,cmp,null,74.83422695050000,111.111106,16,6399999.7056,0.04209425459599200
2023-03-03,r5.2xlarge,cmp,null,1729.0091883608,7932.581157,8,228458337.321600000000,0.02724537502580510
2023-03-03,r5a.2xlarge,cmp,null,93.8903100059,459.921384,8,13245735.85920000000,0.025518032339930300
2023-03-03,r5ad.4xlarge,io,null,2422.8522934208000,4745.588023,16,273345870.124800000000,0.031909273962444
2023-03-03,r5b.2xlarge,cmp,null,184.9582986476,503.468595,8,14499895.5360000000,0.045921011877513400
2023-03-03,r5d.4xlarge,io,null,914.6181683296,2223.466981,16,128071698.105600000000,0.025709235176000100
2023-03-03,r5dn.4xlarge,io,null,2968.997207537,7262.370858,16,418312561.420800000000,0.02555120484747110
2023-03-03,r5n.2xlarge,cmp,null,252.1363408356,1158.995282,8,33379064.12160000000,0.02719341751768240
2023-03-03,r6a.2xlarge,cmp,null,28.9486115264,147.66721900000000,8,4252815.9072,0.024504940672039100
2023-03-03,r6i.2xlarge,cmp,null,479.8566040786,2307.858904,8,66466336.43520000000,0.025990356432043400
2023-03-03,r6id.4xlarge,io,null,35.2469480455,68.77056,16,3961184.256,0.03203310039708490
2023-03-03,r6idn.4xlarge,io,null,427.7876158189,770.494991,16,44380511.48160000000,0.03470071356853410
2023-03-03,r6in.2xlarge,cmp,null,371.5501476063,1789.667254,8,51542416.91520000000,0.02595106344320890
2023-03-04,c5.2xlarge,cmp,null,17.712,72.0,8,2073600.0,0.03075
2023-03-04,c5.2xlarge,io,null,70.848,288.0,8,8294400.0,0.03075
2023-03-04,c5ad.16xlarge,io,null,104.4758185743,91.448614,64,21069760.66560000000,0.017850840967621900
2023-03-04,c5d.18xlarge,io,null,3606.5259067092,2745.426987,72,711614675.030400000000,0.01824511736439170
2023-03-04,c6id.16xlarge,io,null,40.6803036427,29.952503,64,6901056.6912,0.021221256347664400
2023-03-04,m5.4xlarge,cmp,null,25.7374418932,72.165002,16,4156704.1152,0.022290446528706500
2023-03-04,m5a.4xlarge,cmp,null,32.4778945201,83.460284,16,4807312.3584,0.024321369521175500
2023-03-04,m5ad.8xlarge,io,null,10.7088104579,14.236664,32,1640063.6928000000,0.023506231994333400
2023-03-04,m5d.8xlarge,io,null,398.88748969,565.7105750000000,32,65169858.240000000,0.022034649171641300
2023-03-04,m5dn.8xlarge,io,null,15.1377785645,21.308331,32,2454719.7312,0.02220049895698660
2023-03-04,m5n.4xlarge,cmp,null,117.7495622946,231.164984,16,13315103.07840000000,0.031835910076296400
2023-03-04,m6i.4xlarge,cmp,null,0.410467551,1.005555,16,57919.968,0.0255125
2023-03-04,m6id.8xlarge,io,null,1.4909215539,2.190277,32,252319.9104,0.021271875
2023-03-04,m6idn.8xlarge,io,null,79.6762028183,120.626124,32,13896129.48480000000,0.02064131098228670
2023-03-04,m6in.4xlarge,cmp,null,58.6756763673,89.587224,16,5160224.1024,0.04093474057144860
2023-03-04,r5.2xlarge,cmp,null,1605.5362753981,7464.223855,8,214969647.02400000000,0.026887193943189000
2023-03-04,r5a.2xlarge,cmp,null,162.8624833477,772.532785,8,22248944.2080000000,0.026352034261513600
2023-03-04,r5ad.4xlarge,io,null,2414.7762214292,4760.951393,16,274230800.236800000000,0.03170028454002430
2023-03-04,r5b.2xlarge,cmp,null,120.0570787028,322.635559,8,9291904.0992,0.04651419975022040
2023-03-04,r5d.4xlarge,io,null,1069.7157615218,2529.24996,16,145684797.69600000000,0.026433621094181000
2023-03-04,r5dn.4xlarge,io,null,3054.6977932369,7388.358127,16,425569428.115200000000,0.0258404653368945
2023-03-04,r5n.2xlarge,cmp,null,163.6945039228,766.0903430000000,8,22063401.87840000000,0.026709399455711500
2023-03-04,r6a.2xlarge,cmp,null,64.7155835832,313.756663,8,9036191.8944,0.025782553494011400
2023-03-04,r6i.2xlarge,cmp,null,110.4551853287,525.398342,8,15131472.24960000000,0.02627891461082590
2023-03-04,r6id.4xlarge,io,null,56.5022733694,79.957504,16,4605552.2304,0.04416586197572530
2023-03-04,r6idn.4xlarge,io,null,296.641244905,528.109185,16,30419089.0560000000,0.03510652405441970
2023-03-04,r6in.2xlarge,cmp,null,298.8505103561,1447.321105,8,41682847.8240000000,0.02581066058213290
2023-03-05,c5.2xlarge,cmp,null,17.712,72.0,8,2073600.0,0.03075
2023-03-05,c5.2xlarge,io,null,70.848,288.0,8,8294400.0,0.03075
2023-03-05,c5ad.16xlarge,io,null,0.8107151736,0.632778,64,145792.0512,0.020018750000000000
2023-03-05,c5d.18xlarge,io,null,4767.3565866113,3585.680217,72,929408312.246400000000,0.018466032082625300
2023-03-05,c6id.16xlarge,io,null,10.4554792726,7.732778,64,1781632.0512,0.021126542574269600
2023-03-05,m5ad.8xlarge,io,null,11.9080368904,15.746112000000000,32,1813952.1024,0.023632891270238600
2023-03-05,m5d.8xlarge,io,null,140.3046321829,193.262771,32,22263871.21920000000,0.02268683064528570
2023-03-05,m5dn.8xlarge,io,null,25.1211720223,34.40361,32,3963295.872,0.022818437533063400
2023-03-05,m6idn.8xlarge,io,null,111.0358333003,172.308606,32,19849951.41120000000,0.020137530394937900
2023-03-05,m6in.4xlarge,cmp,null,41.6955338637,64.84973,16,3735344.448,0.0401847604682587
2023-03-05,r5.2xlarge,cmp,null,1393.1440579479,6410.967262,8,184635857.145600000000,0.02716329691397630
2023-03-05,r5a.2xlarge,cmp,null,145.0973013499,664.3308510000000,8,19132728.50880000000,0.02730140056183770
2023-03-05,r5ad.4xlarge,io,null,1956.9513801043,3900.091376,16,224645263.257600000000,0.031360665549831700
2023-03-05,r5b.2xlarge,cmp,null,83.5075460785,222.133593,8,6397447.478400000,0.04699173645389380
2023-03-05,r5d.4xlarge,io,null,643.881536283,1496.709969,16,86210494.21440000000,0.026887370867566900
2023-03-05,r5dn.4xlarge,io,null,3290.3991213922,8121.689731,16,467809328.505600000000,0.025321078728489100
2023-03-05,r5n.2xlarge,cmp,null,221.7089318476,1079.449172,8,31088136.15360000000,0.025673850330166400
2023-03-05,r6a.2xlarge,cmp,null,281.4896475714,1388.555266,8,39990391.66080000000,0.025340155201589900
2023-03-05,r6i.2xlarge,cmp,null,132.3812369644,628.736422,8,18107608.95360000000,0.0263189057314545
2023-03-05,r6id.4xlarge,io,null,19.2548803897,29.561945,16,1702768.032,0.040708756624648700
2023-03-05,r6idn.4xlarge,io,null,319.6062255924,572.202211,16,32958847.35360000000,0.03490966779840880
2023-03-05,r6in.2xlarge,cmp,null,301.5053384055,1441.7233460000000,8,41521632.36480000000,0.026141053625337800
2023-03-06,c5.2xlarge,cmp,prod,20.664,84.0,8,2419200.0,0.030750000000000000
2023-03-06,c5.2xlarge,io,prod,71.832,292.0,8,8409600.0,0.030750000000000000
2023-03-06,c5ad.16xlarge,io,prod,0.0708054165,0.056667,64,13056.0768,0.019523437500000000
2023-03-06,c5d.18xlarge,io,prod,3679.609220679,2811.538006,72,728750651.155200000000,0.01817712707830340
2023-03-06,c6id.16xlarge,io,prod,6.5651416586,4.499446,64,1036672.3584,0.0227984375
2023-03-06,m5.4xlarge,cmp,prod,8.3595560487,21.662493,16,1247759.5968000000,0.024118750000000000
2023-03-06,m5a.4xlarge,cmp,prod,27.5211029208,72.188056,16,4158032.0256,0.023827611212442100
2023-03-06,m5ad.8xlarge,io,prod,12.60311916,16.491941,32,1899871.6032,0.02388120802457390
2023-03-06,m5d.8xlarge,io,prod,296.58824744350000,408.542495,32,47064095.4240000000,0.022686459416197000
2023-03-06,m5dn.8xlarge,io,prod,2.1682067805,2.998613,32,345440.21760000000,0.022595934150430500
2023-03-06,m5n.4xlarge,cmp,prod,6.1916147712,10.077498,16,580463.8848,0.038400000000000000
2023-03-06,m6idn.8xlarge,io,prod,113.674145682,163.15084,32,18794976.7680000000,0.02177320725141530
2023-03-06,m6in.4xlarge,cmp,prod,59.7016151851,95.195282,16,5483248.243200000,0.039196805457950600
2023-03-06,r5.2xlarge,cmp,prod,2187.5700524795,10235.594161,8,294785111.836800000000,0.02671523042617610
2023-03-06,r5a.2xlarge,cmp,prod,121.6707993781,585.794991,8,16870895.74080000000,0.025962751740672500
2023-03-06,r5ad.4xlarge,io,prod,2347.857293407,4888.669144,16,281587342.694400000000,0.030016570259829700
2023-03-06,r5b.2xlarge,cmp,prod,160.54066104610000,426.313043,8,12277815.63840000000,0.04707241066223370
2023-03-06,r5d.4xlarge,io,prod,1253.7299438115,2952.25778,16,170050048.12800000000,0.026541761366183500
2023-03-06,r5dn.4xlarge,io,prod,3140.7717455548,7567.445512,16,435884861.491200000000,0.025939827883253000
2023-03-06,r5n.2xlarge,cmp,prod,257.3553813811,1188.769995,8,34236575.8560000000,0.027061099125939400
2023-03-06,r6a.2xlarge,cmp,prod,19.3354830966,94.200557,8,2712976.0416,0.025657336474931900
2023-03-06,r6i.2xlarge,cmp,prod,162.3447042638,769.372801,8,22157936.66880000000,0.026376144317291800
2023-03-06,r6id.4xlarge,io,prod,83.7548270141,133.572217,16,7693759.6992,0.03918986152922240
2023-03-06,r6idn.4xlarge,io,prod,276.9341392128,537.192782,16,30942304.24320000000,0.03222006006178990
2023-03-06,r6in.2xlarge,cmp,prod,413.3825945391,2044.904446,8,58893248.04480000000,0.025269065465852800
2023-03-07,c5.2xlarge,cmp,prod,47.232,192.0,8,5529600.0,0.03075
2023-03-07,c5.2xlarge,io,prod,86.645436612,352.217222,8,10143855.99360000000,0.03075
2023-03-07,c5ad.16xlarge,io,prod,9.2436618886,8.21111,64,1891839.744,0.017589852895573800
2023-03-07,c5d.18xlarge,io,prod,3526.4380496286,2645.031143,72,685592072.265600000000,0.018517100025253500
2023-03-07,c6id.16xlarge,io,prod,13.8767723226,10.315555,64,2376703.872,0.02101918583543250
2023-03-07,m5.4xlarge,cmp,prod,8.5225182822,22.557783,16,1299328.3008,0.023613020509927800
2023-03-07,m5a.4xlarge,cmp,prod,5.2662538515,13.793332,16,794495.9232,0.023862317366010600
2023-03-07,m5ad.8xlarge,io,prod,16.496692151200000,25.204725,32,2903584.32,0.020453372521422100
2023-03-07,m5d.8xlarge,io,prod,699.8265550708000,987.884995,32,113804351.42400000000,0.02213777915106660
2023-03-07,m5dn.8xlarge,io,prod,9.0178659808,12.640834000000000,32,1456224.0768000000,0.02229349043741890
2023-03-07,m5n.4xlarge,cmp,prod,12.1215551728,23.635,16,1361376.0,0.03205403843029410
2023-03-07,m6i.4xlarge,cmp,prod,0.0286178663,0.087223,16,5024.0448,0.02050625
2023-03-07,m6id.8xlarge,io,prod,0.0190440192,0.026944,32,3103.9488,0.0220875
2023-03-07,m6idn.8xlarge,io,prod,165.94155187870000,238.689173,32,27496992.72960000000,0.021725633513378400
2023-03-07,m6in.4xlarge,cmp,prod,53.7138884463,87.34166500000000,16,5030879.904000000,0.03843661587964630
2023-03-07,r5.2xlarge,cmp,prod,2364.5283554803,11074.832221,8,318955167.964800000000,0.026688083262750300
2023-03-07,r5a.2xlarge,cmp,prod,387.6404734424,1887.929176,8,54372360.26880000000,0.02566571871247990
2023-03-07,r5ad.4xlarge,io,prod,2030.1636397016,4210.580618,16,242529443.596800000000,0.030134852884403300
2023-03-07,r5b.2xlarge,cmp,prod,349.525271974,1030.279993,8,29672063.79840000000,0.042406587814570900
2023-03-07,r5d.4xlarge,io,prod,1074.5145060163,2588.751955,16,149112112.60800000000,0.025941904745377100
2023-03-07,r5dn.4xlarge,io,prod,3119.2879525764,7451.881758,16,429228389.260800000000,0.026161914985665200
2023-03-07,r5n.2xlarge,cmp,prod,527.0356647921,2481.537222,8,71468271.99360000000,0.02654784200493150
2023-03-07,r6a.2xlarge,cmp,prod,117.58477048450000,563.179455,8,16219568.3040000000,0.026098424188010400
2023-03-07,r6i.2xlarge,cmp,prod,247.1059504047,1171.6475290000000,8,33743448.83520000000,0.026363085344404400
2023-03-07,r6id.4xlarge,io,prod,222.3481582756,335.955834,16,19351056.03840000000,0.04136484170185600
2023-03-07,r6idn.4xlarge,io,prod,484.0798956534,954.91943,16,55003359.1680000000,0.03168329445169790
2023-03-07,r6in.2xlarge,cmp,prod,391.719856471,1799.92445,8,51837824.160000000,0.027203909619026000
2023-03-08,c5.2xlarge,cmp,prod,47.232,192.0,8,5529600.0,0.03075
2023-03-08,c5.2xlarge,io,prod,59.04,240.0,8,6912000.0,0.03075
2023-03-08,c5ad.16xlarge,io,prod,7.3967537766,5.913056,64,1362368.1024,0.019545608524488000
2023-03-08,c5d.18xlarge,io,prod,5155.1400550225,3794.018615,72,983409625.00800000000,0.018871590968951500
2023-03-08,c6id.16xlarge,io,prod,16.0172526425,11.873613,64,2735680.4352,0.021077794310717600
2023-03-08,m5.4xlarge,cmp,prod,1.7935724833,5.128889,16,295424.0064,0.02185625
2023-03-08,m5a.4xlarge,cmp,prod,0.7724373537,1.989446,16,114592.0896,0.0242667227993371
2023-03-08,m5ad.8xlarge,io,prod,8.2487620828,11.198057,32,1290016.1664,0.02301951267862810
2023-03-08,m5d.8xlarge,io,prod,1061.6317911234,1462.514198,32,168481635.609600000000,0.022684219762088300
2023-03-08,m5dn.8xlarge,io,prod,6.0417184885,8.236668,32,948864.1536,0.02292233980605080
2023-03-08,m5n.4xlarge,cmp,prod,25.0068362788,46.051672,16,2652576.3072,0.03393855639866890
2023-03-08,m6a.4xlarge,cmp,prod,1.5866355941,3.810277,16,219471.9552,0.026025594630324800
2023-03-08,m6id.8xlarge,io,prod,0.8060530172,1.129444,32,130111.94880000000,0.022302262695184500
2023-03-08,m6idn.8xlarge,io,prod,116.7803316409,159.159151,32,18335134.19520000000,0.022929158272389400
2023-03-08,m6in.4xlarge,cmp,prod,102.8200438043,168.291105,16,9693567.648,0.038185338065067400
2023-03-08,r5.2xlarge,cmp,prod,2864.2781853626,13337.76204,8,384127546.75200000000,0.026843691775020200
2023-03-08,r5a.2xlarge,cmp,prod,161.3611663792,781.2400070000000,8,22499712.20160000000,0.025818116861237500
2023-03-08,r5ad.4xlarge,io,prod,1283.2282337439,2636.401383,16,151856719.660800000000,0.0304209234322776
2023-03-08,r5b.2xlarge,cmp,prod,477.2405033743,1257.024198,8,36202296.90240000000,0.0474573703646296
2023-03-08,r5d.4xlarge,io,prod,674.0764643551,1627.336143,16,93734561.83680000000,0.0258887994366839
2023-03-08,r5dn.4xlarge,io,prod,3124.0268840139,7434.323838000000,16,428217053.068800000000,0.02626354252324260
2023-03-08,r5n.2xlarge,cmp,prod,473.4222857956,2255.86337,8,64968865.0560000000,0.02623287673865200
2023-03-08,r6a.2xlarge,cmp,prod,66.43348716120000,316.36582500000000,8,9111335.760000000,0.02624868187058450
2023-03-08,r6i.2xlarge,cmp,prod,357.1294543991,1674.551363,8,48227079.25440000000,0.02665859213772440
2023-03-08,r6id.4xlarge,io,prod,63.4404086857,101.290555,16,5834335.968,0.039145066811572400
2023-03-08,r6idn.4xlarge,io,prod,724.0989487484,1393.306669,16,80254464.13440000000,0.032481136639686200
2023-03-08,r6in.2xlarge,cmp,prod,510.6684149011,2426.937763,8,69895807.57440000000,0.026302096755761600
2023-03-09,c5.2xlarge,cmp,prod,47.232,192.0,8,5529600.0,0.03075
2023-03-09,c5.2xlarge,io,prod,59.04,240.0,8,6912000.0,0.03075
2023-03-09,c5ad.16xlarge,io,prod,4.4756997631,3.620559,64,834176.7936,0.019315472776009900
2023-03-09,c5d.18xlarge,io,prod,4227.2557998633,3162.135327,72,819625476.758400000000,0.01856716428544320
2023-03-09,c6id.16xlarge,io,prod,5.8106833737,3.993611,64,920127.9744,0.022734294280054400
2023-03-09,m5.4xlarge,cmp,prod,2.694427406,7.151386,16,411919.8336,0.023548122402426600
2023-03-09,m5a.4xlarge,cmp,prod,0.4491946478,1.158614,16,66736.1664,0.02423125
2023-03-09,m5ad.8xlarge,io,prod,3.9538163931,5.393054,32,621279.8208,0.022910351404672600
2023-03-09,m5d.8xlarge,io,prod,211.6641102257,293.274179,32,33785185.42080000000,0.022553991855359100
2023-03-09,m5dn.8xlarge,io,prod,4.842628654000000,7.139167,32,822432.0384,0.02119745138858640
2023-03-09,m5n.4xlarge,cmp,prod,7.2073895565,11.844171,16,682224.2496,0.038032366071145900
2023-03-09,m6idn.8xlarge,io,prod,262.30230566570000,367.626401,32,42350561.39520000000,0.02229694883108550
2023-03-09,m6in.4xlarge,cmp,prod,67.6178015687,110.990832,16,6393071.9232,0.038076231359755500
2023-03-09,r5.2xlarge,cmp,prod,2636.4913269015,12282.594444000000,8,353738719.987200000000,0.026831580035085900
2023-03-09,r5a.2xlarge,cmp,prod,122.7790984628,585.169991,8,16852895.74080000000,0.026227228914495000
2023-03-09,r5ad.4xlarge,io,prod,2638.0865553544000,5464.609498,16,314761507.084800000000,0.030172404774759300
2023-03-09,r5b.2xlarge,cmp,prod,169.0648069717,446.256667,8,12852192.00960000000,0.047356381280601700
2023-03-09,r5d.4xlarge,io,prod,877.5773719404000,2059.047234,16,118601120.678400000000,0.026637847272558000
2023-03-09,r5dn.4xlarge,io,prod,3646.1173372023,8679.926384,16,499963759.718400000000,0.026253947728774200
2023-03-09,r5n.2xlarge,cmp,prod,346.8215434847,1599.863369,8,46076065.02720000000,0.027097747079918000
2023-03-09,r6a.2xlarge,cmp,prod,73.7345502853,347.045266,8,9994903.6608,0.026557972946568000
2023-03-09,r6i.2xlarge,cmp,prod,215.7299273876,1006.126386,8,28976439.91680000000,0.026802041273023500
2023-03-09,r6id.4xlarge,io,prod,56.1826843775,86.091109,16,4958847.8784,0.040787228952919500
2023-03-09,r6idn.4xlarge,io,prod,389.4204312885,744.270572,16,42869984.94720000000,0.03270151725887570
2023-03-09,r6in.2xlarge,cmp,prod,531.6934037114,2519.168875,8,72552063.60000000,0.0263823819528276
2023-03-10,c5.2xlarge,cmp,prod,47.232,192.0,8,5529600.0,0.03075
2023-03-10,c5.2xlarge,io,prod,59.04,240.0,8,6912000.0,0.03075
2023-03-10,c5ad.16xlarge,io,prod,14.8598148774,11.805277,64,2719935.8208,0.01966786611270320
2023-03-10,c5d.18xlarge,io,prod,4152.4797493816,3075.910316,72,797275953.907200000000,0.018750003715167600
2023-03-10,c6id.16xlarge,io,prod,0.1929648474,0.1347230000000000,64,31040.179200000000,0.02237981443870020
2023-03-10,m5.4xlarge,cmp,prod,5.4977891234,14.893336,16,857856.1536,0.02307151468364780
2023-03-10,m5a.4xlarge,cmp,prod,0.3154723340000000,0.853056,16,49136.0256,0.023113395691490400
2023-03-10,m5ad.8xlarge,io,prod,56.6520165765,76.863061,32,8854624.6272,0.023032852126662300
2023-03-10,m5d.8xlarge,io,prod,404.77556261,550.004725,32,63360544.320000000,0.022998413934648500
2023-03-10,m5dn.8xlarge,io,prod,3.5908412145,4.875834,32,561696.0768,0.023014275701987600
2023-03-10,m5n.4xlarge,cmp,prod,8.1040686916,14.584725,16,840080.1600000000,0.03472840888155250
2023-03-10,m6a.4xlarge,cmp,prod,23.4866542255,55.03111,16,3169791.936,0.026674291852258700
2023-03-10,m6id.8xlarge,io,prod,1.3496403426,1.798612,32,207200.1024,0.023449337992991300
2023-03-10,m6idn.8xlarge,io,prod,112.225118542,151.903044,32,17499230.66880000000,0.023087325060039600
2023-03-10,m6in.4xlarge,cmp,prod,66.2556779638,107.220562,16,6175904.3712,0.03862113568046300
2023-03-10,r5.2xlarge,cmp,prod,3601.1260236524000,16497.320257,8,475122823.401600000000,0.027285689187342400
2023-03-10,r5a.2xlarge,cmp,prod,207.73175533890000,986.208916,8,28402816.78080000000,0.026329582906916800
2023-03-10,r5ad.4xlarge,io,prod,1946.9859887351,3998.048892,16,230287616.179200000000,0.03043650229976820
2023-03-10,r5b.2xlarge,cmp,prod,112.7087217635,296.067245,8,8526736.656,0.0475857780905061
2023-03-10,r5d.4xlarge,io,prod,493.0655032338,1146.6933400000000,16,66049536.3840000000,0.026874311445911500
2023-03-10,r5dn.4xlarge,io,prod,2792.9285329503,6681.907225,16,384877856.1600000000,0.026123983382513000
2023-03-10,r5n.2xlarge,cmp,prod,227.5379104134,1062.891704,8,30611281.07520000000,0.026759300777904100
2023-03-10,r6a.2xlarge,cmp,prod,63.7740323503,302.014146,8,8698007.4048,0.026395300185003600
2023-03-10,r6i.2xlarge,cmp,prod,75.1142108315,345.721944,8,9956791.9872,0.027158462217652900
2023-03-10,r6id.4xlarge,io,prod,45.9060039356,88.262224,16,5083904.1024,0.032506831529364100
2023-03-10,r6idn.4xlarge,io,prod,947.8362438797,1722.858628,16,99236656.97280000000,0.034384577051020400
2023-03-10,r6in.2xlarge,cmp,prod,380.6877462186,1812.909713,8,52211799.73440000000,0.02624839391399140
2023-03-11,c5.2xlarge,cmp,prod,47.232,192.0,8,5529600.0,0.03075
2023-03-11,c5.2xlarge,io,prod,59.04,240.0,8,6912000.0,0.03075
2023-03-11,c5ad.16xlarge,io,prod,31.5595343136,25.170826,64,5799358.310400000,0.019590843925821100
2023-03-11,c5d.18xlarge,io,prod,3278.4446673329,2441.155851,72,632747596.579200000000,0.018652620517573400
2023-03-11,c6id.16xlarge,io,prod,27.404917808,18.623334,64,4290816.1536,0.02299275955368680
2023-03-11,m5.4xlarge,cmp,prod,50.7495503336,140.468066,16,8090960.6016,0.022580555041243300
2023-03-11,m5a.4xlarge,cmp,prod,39.6005447415,97.899987,16,5639039.2512,0.02528125
2023-03-11,m5ad.8xlarge,io,prod,35.1649004742,48.519165,32,5589407.808,0.022648846900369200
2023-03-11,m5d.8xlarge,io,prod,850.8846615438,1165.517746,32,134267644.339200000000,0.022814020433837100
2023-03-11,m5dn.8xlarge,io,prod,40.1903723867,55.837782,32,6432512.4864,0.022492819236343900
2023-03-11,m5n.4xlarge,cmp,prod,8.4920241619,15.289441,16,880671.8016,0.034713598104649500
2023-03-11,m6a.4xlarge,cmp,prod,1.2560484172,2.900557,16,167072.0832,0.027064810681189900
2023-03-11,m6i.4xlarge,cmp,prod,2.8952025334,6.8255550000000000,16,393151.96800000000,0.02651068789827350
2023-03-11,m6id.8xlarge,io,prod,3.7631828455,5.098889,32,587392.0128,0.02306374269411930
2023-03-11,m6idn.8xlarge,io,prod,168.4580873076,228.317779,32,26302208.14080000000,0.023056965828151700
2023-03-11,m6in.4xlarge,cmp,prod,42.7013115675,68.416107,16,3940767.7632,0.0390088254066948
2023-03-11,r5.2xlarge,cmp,prod,2171.1093775415,10066.046841,8,289902149.020800000000,0.026960799654467600
2023-03-11,r5a.2xlarge,cmp,prod,506.4731898389,2359.857531,8,67963896.89280000000,0.02682753000899800
2023-03-11,r5ad.4xlarge,io,prod,2049.4934160974,4173.829972,16,240412606.387200000000,0.030689639818918700
2023-03-11,r5b.2xlarge,cmp,prod,104.6931548252,267.992815,8,7718193.072000000,0.048832071685018900
2023-03-11,r5d.4xlarge,io,prod,523.8848784986,1271.692775,16,73249503.840000000,0.0257474175758862
