date,instance_type,stack_type1,env,cost,hours,DefaultVCpus,core_seconds_used,memory_gb,executor_cpu,executor_mem,num_executors,unallocated_cores,unallocated_core_seconds,cost_per_core_hour
2023-11-06 00:00:00,r6a.2xlarge,cmp,prod,289.6269555026000,1246.167755,8,35889631.344,65.536,1,1,1,0,0.0,0.02905176232699510
2023-11-06 00:00:00,r6i.2xlarge,cmp,prod,286.8424064431,1280.204734,8,36869896.3392,65.536,1,1,1,0,0.0,0.028007474002504000
2023-11-06 00:00:00,r6id.4xlarge,io,prod,259.3254326372,363.41137300000000,16,20932495.084800000,131.072,2,2,2,0,0.0,0.044599153312202500
2023-11-06 00:00:00,r6id.8xlarge,io,prod,103.007410726,100.706091,32,11601341.6832,262.144,4,5,4,0,0.0,0.03196412007678360
2023-11-06 00:00:00,r6idn.4xlarge,io,prod,854.6169451755000,965.6358690000000,16,55620626.05440000,131.072,2,2,2,0,0.0,0.05531439001824060
2023-11-06 00:00:00,r6idn.8xlarge,io,prod,244.35304113300000,137.21055,32,15806655.360000000,262.144,4,5,4,0,0.0,0.05565193445698050
2023-11-06 00:00:00,r6in.2xlarge,cmp,prod,212.9339403467,380.0222300000000,8,10944640.224000000,65.536,1,1,1,0,0.0,0.07003996198679620
2023-11-07 00:00:00,c5.2xlarge,cmp,prod,141.69600000000000,576.0,8,16588800.0,16.384,1,0,0,8,16588800.0,0.030750000000000000
2023-11-07 00:00:00,c5.2xlarge,io,prod,165.31200000000000,672.0,8,19353600.0,16.384,1,0,0,8,19353600.0,0.030750000000000000
2023-11-07 00:00:00,m5.4xlarge,cmp,prod,188.50236423560000,510.14666000000000,16,29384447.616000000,65.536,2,1,1,8,14692223.808000000,0.02309413878104190
2023-11-07 00:00:00,m5a.4xlarge,cmp,prod,24.412816712600000,65.94445,16,3798400.3200000000,65.536,2,1,1,8,1899200.1600000000,0.023137671851649400
2023-11-07 00:00:00,m5ad.8xlarge,io,prod,286.526040503,372.4094540000000,32,42901569.10080000,131.072,4,2,2,16,21450784.550400000,0.024043263857954500
2023-11-07 00:00:00,m5d.8xlarge,io,prod,538.7125754146,580.779434,32,66905790.7968,131.072,4,2,2,16,33452895.3984,0.02898650846804310
2023-11-07 00:00:00,m5dn.8xlarge,io,prod,92.9536368288,76.69721100000000,32,8835518.707200000,131.072,4,2,2,16,4417759.353600000,0.0378736216483804
2023-11-07 00:00:00,m5n.4xlarge,cmp,prod,31.253617053,48.01417500000000,16,2765616.4800000000,65.536,2,1,1,8,1382808.2400000000,0.04068279973179800
2023-11-07 00:00:00,m6a.4xlarge,cmp,prod,169.5715012943,455.001687,16,26208097.1712,65.536,2,1,1,8,13104048.5856,0.023292702277153900
2023-11-07 00:00:00,m6i.4xlarge,cmp,prod,19.588771691000000,52.363051,16,3016111.7376,65.536,2,1,1,8,1508055.8688,0.02338095674920660
2023-11-07 00:00:00,m6id.8xlarge,io,prod,120.2165113248,135.040275,32,15556639.680000000,131.072,4,2,2,16,7778319.840000000,0.027819596627006300
2023-11-07 00:00:00,m6idn.8xlarge,io,prod,0.3189060802,0.318055,32,36639.936000000000,131.072,4,2,2,16,18319.968000000000,0.03133362156309440
2023-11-07 00:00:00,m6in.4xlarge,cmp,prod,12.5242018118,21.7825,16,1254672.0,65.536,2,1,1,8,627336.0,0.03593538910765520
2023-11-07 00:00:00,r5.2xlarge,cmp,prod,2415.7656900305,8933.499529,8,257284786.4352,65.536,1,1,1,0,0.0,0.03380206270494030
2023-11-07 00:00:00,r5a.2xlarge,cmp,prod,141.52236320700000,569.179454,8,16392368.275200000,65.536,1,1,1,0,0.0,0.031080347817465300
2023-11-07 00:00:00,r5ad.4xlarge,io,prod,421.0381893214,577.336686,16,33254593.1136,131.072,2,2,2,0,0.0,0.04557979333498910
2023-11-07 00:00:00,r5ad.8xlarge,io,prod,600.5706193309000,468.66334600000000,32,53990017.4592,262.144,4,5,4,0,0.0,0.040045444164286400
2023-11-07 00:00:00,r5b.2xlarge,cmp,prod,42.9413785071,96.62583800000000,8,2782824.1344,65.536,1,1,1,0,0.0,0.05555110749349980
2023-11-07 00:00:00,r5d.4xlarge,io,prod,2707.0334819598000,3994.002538,16,230054546.1888,131.072,2,2,2,0,0.0,0.0423609126465927
2023-11-07 00:00:00,r5d.8xlarge,io,prod,4572.0135315217,4309.089313,32,496407088.85760000,262.144,4,5,4,0,0.0,0.03315675598299050
2023-11-07 00:00:00,r5dn.4xlarge,io,prod,2344.6761170307,3007.9103170000000,16,173255634.2592,131.072,2,2,2,0,0.0,0.0487189583034429
2023-11-07 00:00:00,r5dn.8xlarge,io,prod,205.67028230340000,118.24278400000000,32,13621568.716800000,262.144,4,5,4,0,0.0,0.054355928578113100
2023-11-07 00:00:00,r5n.2xlarge,cmp,prod,357.2077034606,1012.452777,8,29158639.9776,65.536,1,1,1,0,0.0,0.04410177338332790
2023-11-07 00:00:00,r6a.2xlarge,cmp,prod,226.69742243960000,983.1569180000000,8,28314919.238400000,65.536,1,1,1,0,0.0,0.028822639892109300
2023-11-07 00:00:00,r6i.2xlarge,cmp,prod,325.8373316536000,1490.7719480000000,8,42934232.1024,65.536,1,1,1,0,0.0,0.027321191890780100
2023-11-07 00:00:00,r6id.4xlarge,io,prod,319.8648003533,448.417779,16,25828864.0704,131.072,2,2,2,0,0.0,0.04458242058703310
2023-11-07 00:00:00,r6id.8xlarge,io,prod,133.17702686990000,127.68667000000000,32,14709504.384000000,262.144,4,5,4,0,0.0,0.03259370840890730
2023-11-07 00:00:00,r6idn.4xlarge,io,prod,876.9294159849000,1005.1744520000000,16,57898048.43520000,131.072,2,2,2,0,0.0,0.05452594660559110
2023-11-07 00:00:00,r6idn.8xlarge,io,prod,132.4582526857,75.907779,32,8744576.140800000,262.144,4,5,4,0,0.0,0.05453091173209170
2023-11-07 00:00:00,r6in.2xlarge,cmp,prod,179.2936105867,321.85914400000000,8,9269543.347200000,65.536,1,1,1,0,0.0,0.06963201680340490
2023-11-08 00:00:00,c5.2xlarge,cmp,prod,141.69600000000000,576.0,8,16588800.0,16.384,1,0,0,8,16588800.0,0.030750000000000000
2023-11-08 00:00:00,c5.2xlarge,io,prod,165.31200000000000,672.0,8,19353600.0,16.384,1,0,0,8,19353600.0,0.030750000000000000
2023-11-08 00:00:00,m5.4xlarge,cmp,prod,206.30089124360000,563.949159,16,32483471.5584,65.536,2,1,1,8,16241735.7792,0.02286341862019690
2023-11-08 00:00:00,m5a.4xlarge,cmp,prod,21.120760284300000,57.10361700000000,16,3289168.3392000000,65.536,2,1,1,8,1644584.1696000000,0.023116705860659400
2023-11-08 00:00:00,m5ad.8xlarge,io,prod,341.851047103,441.8553030000000,32,50901730.90560000,131.072,4,2,2,16,25450865.452800000,0.0241772479575033
2023-11-08 00:00:00,m5d.8xlarge,io,prod,635.4243180498,689.9041740000000,32,79476960.84480000,131.072,4,2,2,16,39738480.42240000,0.028782272505944100
2023-11-08 00:00:00,m5dn.8xlarge,io,prod,78.0370967991,62.848614000000000,32,7240160.332800000,131.072,4,2,2,16,3620080.1664000000,0.038802117019985100
2023-11-08 00:00:00,m5n.4xlarge,cmp,prod,46.403495507300000,62.304993000000000,16,3588767.5968,65.536,2,1,1,8,1794383.7984,0.0465487327669911
2023-11-08 00:00:00,m6a.4xlarge,cmp,prod,101.29451134710000,274.47778300000000,16,15809920.300800000,65.536,2,1,1,8,7904960.150400000,0.02306528014762400
2023-11-08 00:00:00,m6i.4xlarge,cmp,prod,37.922503941200000,103.31502700000000,16,5950945.555200000,65.536,2,1,1,8,2975472.7776000000,0.022941062545770800
2023-11-08 00:00:00,m6id.8xlarge,io,prod,171.5203388025,197.19916900000000,32,22717344.268800000,131.072,4,2,2,16,11358672.134400000,0.02718069561225240
2023-11-08 00:00:00,m6idn.8xlarge,io,prod,0.9008017143000000,0.917777,32,105727.9104,131.072,4,2,2,16,52863.9552,0.030671997197440100
2023-11-08 00:00:00,m6in.4xlarge,cmp,prod,11.0982849479,19.12751,16,1101744.5760000000,65.536,2,1,1,8,550872.2880000000,0.036264145685651200
2023-11-08 00:00:00,r5.2xlarge,cmp,prod,2331.1542175215000,8658.321439000000,8,249359657.44320000,65.536,1,1,1,0,0.0,0.03365482319444150
2023-11-08 00:00:00,r5a.2xlarge,cmp,prod,171.7493231924,739.3719590000000,8,21293912.419200000,65.536,1,1,1,0,0.0,0.02903635326945090
2023-11-08 00:00:00,r5ad.4xlarge,io,prod,351.5491342815000,484.36277800000000,16,27899296.012800000,131.072,2,2,2,0,0.0,0.045362323222520100
2023-11-08 00:00:00,r5ad.8xlarge,io,prod,345.5101880965,264.783623,32,30503073.369600000,262.144,4,5,4,0,0.0,0.04077742141180550
2023-11-08 00:00:00,r5b.2xlarge,cmp,prod,70.7651391455,157.30890200000000,8,4530496.3776,65.536,1,1,1,0,0.0,0.056231035120870000
2023-11-08 00:00:00,r5d.4xlarge,io,prod,1689.6995126811000,2496.324794,16,143788308.1344,131.072,2,2,2,0,0.0,0.04230467918132960
2023-11-08 00:00:00,r5d.8xlarge,io,prod,5163.4553630748000,4847.262531000000,32,558404643.5712000,262.144,4,5,4,0,0.0,0.03328847551873760
2023-11-08 00:00:00,r5dn.4xlarge,io,prod,2747.236408115300,3537.054715,16,203734351.58400000,131.072,2,2,2,0,0.0,0.048543856214338000
2023-11-08 00:00:00,r5dn.8xlarge,io,prod,180.6367521939,107.696389,32,12406624.012800000,262.144,4,5,4,0,0.0,0.05241492828565850
2023-11-08 00:00:00,r5n.2xlarge,cmp,prod,517.9028196577000,1471.698936,8,42384929.3568,65.536,1,1,1,0,0.0,0.04398851617924420
2023-11-08 00:00:00,r6a.2xlarge,cmp,prod,222.50883786910000,955.377207,8,27514863.5616,65.536,1,1,1,0,0.0,0.029112694472768100
2023-11-08 00:00:00,r6i.2xlarge,cmp,prod,104.75473011320000,472.6705880000000,8,13612912.934400000,65.536,1,1,1,0,0.0,0.027702889912308200
2023-11-08 00:00:00,r6id.4xlarge,io,prod,190.76912525130000,258.52000300000000,16,14890752.172800000,131.072,2,2,2,0,0.0,0.046120494313185700
2023-11-08 00:00:00,r6id.8xlarge,io,prod,187.52110770910000,191.47500400000000,32,22057920.4608,262.144,4,5,4,0,0.0,0.03060469770722330
2023-11-08 00:00:00,r6idn.4xlarge,io,prod,1595.7384204606,1808.4999890000000,16,104169599.3664,131.072,2,2,2,0,0.0,0.05514716720232590
2023-11-08 00:00:00,r6idn.8xlarge,io,prod,225.2381772764,127.29832400000000,32,14664766.924800000,262.144,4,5,4,0,0.0,0.05529289639263040
2023-11-08 00:00:00,r6in.2xlarge,cmp,prod,177.30685195460000,324.33001500000000,8,9340704.432000000,65.536,1,1,1,0,0.0,0.0683358168201762
2023-11-09 00:00:00,c5.2xlarge,cmp,prod,141.69600000000000,576.0,8,16588800.0,16.384,1,0,0,8,16588800.0,0.030750000000000000
2023-11-09 00:00:00,c5.2xlarge,io,prod,165.31200000000000,672.0,8,19353600.0,16.384,1,0,0,8,19353600.0,0.030750000000000000
2023-11-09 00:00:00,m5.4xlarge,cmp,prod,164.1274308736,439.03692700000000,16,25288526.995200000,65.536,2,1,1,8,12644263.497600000,0.023364696222010500
2023-11-09 00:00:00,m5a.4xlarge,cmp,prod,76.4176425339,205.019446,16,11809120.089600000,65.536,2,1,1,8,5904560.044800000,0.02329585193771690
2023-11-09 00:00:00,m5ad.8xlarge,io,prod,456.2052035656000,586.987809,32,67620995.5968,131.072,4,2,2,16,33810497.7984,0.02428740834620130
2023-11-09 00:00:00,m5d.8xlarge,io,prod,522.3326652664000,600.3013970000000,32,69154720.93440000,131.072,4,2,2,16,34577360.46720000,0.027191167422145800
2023-11-09 00:00:00,m5dn.8xlarge,io,prod,142.78068934800000,116.34889900000000,32,13403393.164800000,131.072,4,2,2,16,6701696.582400000,0.038349280315278300
2023-11-09 00:00:00,m5n.4xlarge,cmp,prod,81.85835456220000,101.50998200000000,16,5846974.9632,65.536,2,1,1,8,2923487.4816,0.050400434118267300
2023-11-09 00:00:00,m6a.4xlarge,cmp,prod,394.8608375749,1074.5083790000000,16,61891682.63040000,65.536,2,1,1,8,30945841.31520000,0.022967528993490700
2023-11-09 00:00:00,m6i.4xlarge,cmp,prod,81.5522258742,226.928351,16,13071073.0176,65.536,2,1,1,8,6535536.5088,0.022460896114022800
2023-11-09 00:00:00,m6id.8xlarge,io,prod,74.85242425850000,86.41668300000000,32,9955201.8816,131.072,4,2,2,16,4977600.9408,0.027068132875201000
2023-11-09 00:00:00,m6idn.8xlarge,io,prod,4.9321818113000000,4.848054000000000,32,558495.8208,131.072,4,2,2,16,279247.9104,0.031792278221968000
2023-11-09 00:00:00,m6in.4xlarge,cmp,prod,10.7612457999,18.564443,16,1069311.9168,65.536,2,1,1,8,534655.9584,0.03622935859124620
2023-11-09 00:00:00,r5.2xlarge,cmp,prod,2334.4915210152,8624.227587000000,8,248377754.5056000,65.536,1,1,1,0,0.0,0.03383624065844120
2023-11-09 00:00:00,r5a.2xlarge,cmp,prod,85.89013738000000,364.83807,8,10507336.416000000,65.536,1,1,1,0,0.0,0.0294274859323206
2023-11-09 00:00:00,r5ad.4xlarge,io,prod,314.95263062850000,429.35110900000000,16,24730623.878400000,131.072,2,2,2,0,0.0,0.04584718427798740
2023-11-09 00:00:00,r5ad.8xlarge,io,prod,355.1927269919000,274.01029200000000,32,31565985.638400000,262.144,4,5,4,0,0.0,0.04050859782484690
2023-11-09 00:00:00,r5b.2xlarge,cmp,prod,59.304791014200000,137.57888500000000,8,3962271.888,65.536,1,1,1,0,0.0,0.053882533477248400
2023-11-09 00:00:00,r5d.4xlarge,io,prod,1652.7711715261000,2424.0061890000000,16,139622756.48640000,131.072,2,2,2,0,0.0,0.04261465943822360
2023-11-09 00:00:00,r5d.8xlarge,io,prod,5241.4932038313,4931.922875000000,32,568157515.2000000,262.144,4,5,4,0,0.0,0.03321152150412090
2023-11-09 00:00:00,r5dn.4xlarge,io,prod,2734.7150436998,3499.8301380000000,16,201590215.94880000,131.072,2,2,2,0,0.0,0.04883656734521140
2023-11-09 00:00:00,r5dn.8xlarge,io,prod,187.0670558609,107.76139200000000,32,12414112.358400000,262.144,4,5,4,0,0.0,0.05424805106130340
2023-11-09 00:00:00,r5n.2xlarge,cmp,prod,361.9749716302000,1023.3741890000000,8,29473176.643200000,65.536,1,1,1,0,0.0,0.04421341864991570
2023-11-09 00:00:00,r6a.2xlarge,cmp,prod,294.2406562227,1273.9231040000000,8,36688985.39520000,65.536,1,1,1,0,0.0,0.02887150873734170
2023-11-09 00:00:00,r6i.2xlarge,cmp,prod,53.153653992500000,238.68112300000000,8,6874016.3424000000,65.536,1,1,1,0,0.0,0.027837168962300000
2023-11-09 00:00:00,r6id.4xlarge,io,prod,232.1249560543,322.534177,16,18577968.5952,131.072,2,2,2,0,0.0,0.04498068976235580
2023-11-09 00:00:00,r6id.8xlarge,io,prod,317.97550849850000,315.54390700000000,32,36350658.0864,262.144,4,5,4,0,0.0,0.03149081449567690
2023-11-09 00:00:00,r6idn.4xlarge,io,prod,1673.1765380518000,1902.7113680000000,16,109596174.79680000,131.072,2,2,2,0,0.0,0.05496027163497640
2023-11-09 00:00:00,r6idn.8xlarge,io,prod,588.585716748,342.15889000000000,32,39416704.12800000,262.144,4,5,4,0,0.0,0.05375661479488380
2023-11-09 00:00:00,r6in.2xlarge,cmp,prod,175.0794663961,311.504457,8,8971328.3616,65.536,1,1,1,0,0.0,0.07025560247284840
2023-11-10 00:00:00,c5.2xlarge,cmp,prod,119.04760016400000,483.93333400000000,8,13937280.0192,16.384,1,0,0,8,13937280.0192,0.030750000000000000
2023-11-10 00:00:00,c5.2xlarge,io,prod,142.77840000000000,580.4000000000000,8,16715520.000000000,16.384,1,0,0,8,16715520.000000000,0.030750000000000000
2023-11-10 00:00:00,m5.4xlarge,cmp,prod,99.99802718420000,269.38530600000000,16,15516593.625600000,65.536,2,1,1,8,7758296.812800000,0.02320051079182660
2023-11-10 00:00:00,m5a.4xlarge,cmp,prod,46.8671186673,126.89445000000000,16,7309120.320000000,65.536,2,1,1,8,3654560.1600000000,0.023083711830629700
2023-11-10 00:00:00,m5ad.8xlarge,io,prod,443.7039959602000,571.9414010000000,32,65887649.39520000,131.072,4,2,2,16,32943824.69760000,0.024243305082501400
2023-11-10 00:00:00,m5d.8xlarge,io,prod,189.30371800970000,225.49169500000000,32,25976643.264000000,131.072,4,2,2,16,12988321.632000000,0.026234851743888500
2023-11-10 00:00:00,m5dn.8xlarge,io,prod,164.35804490100000,133.59306400000000,32,15389920.972800000,131.072,4,2,2,16,7694960.486400000,0.03844652371440670
2023-11-10 00:00:00,m5n.4xlarge,cmp,prod,69.9015514947,89.17835200000000,16,5136673.0752,65.536,2,1,1,8,2568336.5376,0.048989994437425200
2023-11-10 00:00:00,m6a.4xlarge,cmp,prod,175.82160210510000,465.0283090000000,16,26785630.598400000,65.536,2,1,1,8,13392815.299200000,0.02363049715231150
2023-11-10 00:00:00,m6i.4xlarge,cmp,prod,107.78983135350000,285.74223400000000,16,16458752.678400000,65.536,2,1,1,8,8229376.339200000,0.02357671935746730
2023-11-10 00:00:00,m6id.8xlarge,io,prod,27.748160491600000,31.56723,32,3636544.8960000000,131.072,4,2,2,16,1818272.4480000000,0.02746930964048790
2023-11-10 00:00:00,m6idn.8xlarge,io,prod,3.0930618378000000,3.1919450000000000,32,367712.06400000000,131.072,4,2,2,16,183856.03200000000,0.03028190724816690
2023-11-10 00:00:00,m6in.4xlarge,cmp,prod,12.887919706,22.217234,16,1279712.6784,65.536,2,1,1,8,639856.3392,0.036255412425552200
2023-11-10 00:00:00,r5.2xlarge,cmp,prod,2466.6610538257000,9084.150367000000,8,261623530.56960000,65.536,1,1,1,0,0.0,0.03394182386591630
2023-11-10 00:00:00,r5a.2xlarge,cmp,prod,103.9529451449,461.1672,8,13281615.36,65.536,1,1,1,0,0.0,0.028176587890709700
2023-11-10 00:00:00,r5ad.4xlarge,io,prod,231.34501648950000,330.68195200000000,16,19047280.4352,131.072,2,2,2,0,0.0,0.04372498542222760
2023-11-10 00:00:00,r5ad.8xlarge,io,prod,210.6128650008,160.793623,32,18523425.369600000,262.144,4,5,4,0,0.0,0.04093229512761830
2023-11-10 00:00:00,r5b.2xlarge,cmp,prod,41.318428572,95.108898,8,2739136.2624,65.536,1,1,1,0,0.0,0.054304104874603900
2023-11-10 00:00:00,r5d.4xlarge,io,prod,1637.4398321905000,2410.7519980000000,16,138859315.08480000,131.072,2,2,2,0,0.0,0.04245147970293470
2023-11-10 00:00:00,r5d.8xlarge,io,prod,5344.476621168400,4999.209156,32,575908894.7712,262.144,4,5,4,0,0.0,0.0334082630271756
2023-11-10 00:00:00,r5dn.4xlarge,io,prod,2547.6928130803000,3332.5325430000000,16,191953874.47680000,131.072,2,2,2,0,0.0,0.04778071894661130
2023-11-10 00:00:00,r5dn.8xlarge,io,prod,81.67304208030000,44.04194200000000,32,5073631.718400000,262.144,4,5,4,0,0.0,0.05795118128554310
2023-11-10 00:00:00,r5n.2xlarge,cmp,prod,422.1422318373,1172.0994370000000,8,33756463.78560000,65.536,1,1,1,0,0.0,0.04501988254061630
2023-11-10 00:00:00,r6a.2xlarge,cmp,prod,223.25304733140000,969.8635750000000,8,27932070.960000000,65.536,1,1,1,0,0.0,0.02877376946177710
2023-11-10 00:00:00,r6i.2xlarge,cmp,prod,141.8661066687,639.9514270000000,8,18430601.0976,65.536,1,1,1,0,0.0,0.027710327042660800
2023-11-10 00:00:00,r6id.4xlarge,io,prod,285.1753325489000,399.928333,16,23035871.9808,131.072,2,2,2,0,0.0,0.04456663060255410
2023-11-10 00:00:00,r6id.8xlarge,io,prod,539.979776669,512.8838510000000,32,59084219.635200000,262.144,4,5,4,0,0.0,0.03290095406202650
2023-11-10 00:00:00,r6idn.4xlarge,io,prod,1345.6507914279000,1549.086403,16,89227376.8128,131.072,2,2,2,0,0.0,0.05429211327487440
2023-11-10 00:00:00,r6idn.8xlarge,io,prod,150.48058009360000,82.121116,32,9460352.5632,262.144,4,5,4,0,0.0,0.05726320290051830
2023-11-10 00:00:00,r6in.2xlarge,cmp,prod,114.91407205990000,201.552778,8,5804720.006400000,65.536,1,1,1,0,0.0,0.07126797829344480
2023-11-11 00:00:00,c5.2xlarge,cmp,prod,5.904,24.0,8,691200.0,16.384,1,0,0,8,691200.0,0.03075
2023-11-11 00:00:00,c5.2xlarge,cmp,prod,5.904,24.0,8,691200.0,16.384,1,0,0,8,691200.0,0.03075
2023-11-11 00:00:00,c5.2xlarge,cmp,prod,5.904,24.0,8,691200.0,16.384,1,0,0,8,691200.0,0.03075
2023-11-11 00:00:00,c5.2xlarge,cmp,prod,5.904,24.0,8,691200.0,16.384,1,0,0,8,691200.0,0.03075
2023-11-11 00:00:00,c5.2xlarge,cmp,prod,11.808,48.0,8,1382400.0,16.384,1,0,0,8,1382400.0,0.03075
2023-11-11 00:00:00,c5.2xlarge,cmp,prod,11.808,48.0,8,1382400.0,16.384,1,0,0,8,1382400.0,0.03075
2023-11-11 00:00:00,c5.2xlarge,cmp,prod,11.808,48.0,8,1382400.0,16.384,1,0,0,8,1382400.0,0.03075
2023-11-11 00:00:00,c5.2xlarge,cmp,prod,11.808,48.0,8,1382400.0,16.384,1,0,0,8,1382400.0,0.03075
2023-11-11 00:00:00,c5.2xlarge,io,prod,5.904,24.0,8,691200.0,16.384,1,0,0,8,691200.0,0.03075
2023-11-11 00:00:00,c5.2xlarge,io,prod,5.904,24.0,8,691200.0,16.384,1,0,0,8,691200.0,0.03075
2023-11-11 00:00:00,c5.2xlarge,io,prod,11.808,48.0,8,1382400.0,16.384,1,0,0,8,1382400.0,0.03075
2023-11-11 00:00:00,c5.2xlarge,io,prod,11.808,48.0,8,1382400.0,16.384,1,0,0,8,1382400.0,0.03075
2023-11-11 00:00:00,c5.2xlarge,io,prod,5.904,24.0,8,691200.0,16.384,1,0,0,8,691200.0,0.03075
2023-11-11 00:00:00,c5.2xlarge,io,prod,5.904,24.0,8,691200.0,16.384,1,0,0,8,691200.0,0.03075
2023-11-11 00:00:00,c5.2xlarge,io,prod,5.904,24.0,8,691200.0,16.384,1,0,0,8,691200.0,0.03075
2023-11-11 00:00:00,c5.2xlarge,io,prod,5.904,24.0,8,691200.0,16.384,1,0,0,8,691200.0,0.03075
2023-11-11 00:00:00,c5.2xlarge,io,prod,5.904,24.0,8,691200.0,16.384,1,0,0,8,691200.0,0.03075
2023-11-11 00:00:00,c5.2xlarge,io,prod,5.904,24.0,8,691200.0,16.384,1,0,0,8,691200.0,0.03075
2023-11-11 00:00:00,c5.2xlarge,io,prod,5.904,24.0,8,691200.0,16.384,1,0,0,8,691200.0,0.03075
2023-11-11 00:00:00,c5.2xlarge,io,prod,5.904,24.0,8,691200.0,16.384,1,0,0,8,691200.0,0.03075
2023-11-11 00:00:00,m5.4xlarge,cmp,prod,0.0963657725,0.268055,16,15439.968000000000,65.536,2,1,1,8,7719.9840000000000,0.022468750000000000
2023-11-11 00:00:00,m5.4xlarge,cmp,prod,0.481430896,1.339168,16,77136.0768,65.536,2,1,1,8,38568.0384,0.022468750000000000
2023-11-11 00:00:00,m5.4xlarge,cmp,prod,16.8925356961,47.526933,16,2737551.3408,65.536,2,1,1,8,1368775.6704,0.022214424840042800
2023-11-11 00:00:00,m5.4xlarge,cmp,prod,2.8910052326,8.128605,16,468207.64800000000,65.536,2,1,1,8,234103.82400000000,0.02222863911304580
2023-11-11 00:00:00,m5.4xlarge,cmp,prod,9.4564652886,23.88972,16,1376047.872,65.536,2,1,1,8,688023.936,0.024739891490461200
2023-11-11 00:00:00,m5.4xlarge,cmp,prod,3.076915473,7.775836,16,447888.1536,65.536,2,1,1,8,223944.0768,0.0247313879899859
2023-11-11 00:00:00,m5a.4xlarge,cmp,prod,20.738841804,52.972776,16,3051231.8976000000,65.536,2,1,1,8,1525615.9488000000,0.024468750000000000
2023-11-11 00:00:00,m5a.4xlarge,cmp,prod,1.3190270937,3.375557,16,194432.0832,65.536,2,1,1,8,97216.0416,0.02442239706106280
2023-11-11 00:00:00,m5a.4xlarge,cmp,prod,1.4620160147,3.976111,16,229023.9936,65.536,2,1,1,8,114511.9968,0.02298125
2023-11-11 00:00:00,m5a.4xlarge,cmp,prod,0.3168356913,0.861669,16,49632.1344,65.536,2,1,1,8,24816.0672,0.022981250000000000
2023-11-11 00:00:00,m5a.4xlarge,cmp,prod,3.5469188766,9.839448000000000,16,566752.2048,65.536,2,1,1,8,283376.1024,0.022529966090323400
2023-11-11 00:00:00,m5a.4xlarge,cmp,prod,0.2080809358,0.577223,16,33248.0448,65.536,2,1,1,8,16624.0224,0.022530388580323400
2023-11-11 00:00:00,m5ad.8xlarge,io,prod,30.9615185486,40.303329,32,4642943.5008,131.072,4,2,2,16,2321471.7504,0.024006638623914900
2023-11-11 00:00:00,m5ad.8xlarge,io,prod,24.548050049,31.918885,32,3677055.552,131.072,4,2,2,16,1838527.776,0.024033626614189400
2023-11-11 00:00:00,m5ad.8xlarge,io,prod,23.3163767243,29.020551000000000,32,3343167.4752000000,131.072,4,2,2,16,1671583.7376000000,0.025107613312868400
2023-11-11 00:00:00,m5ad.8xlarge,io,prod,2.0552389858,2.5580600000000000,32,294688.51200000000,131.072,4,2,2,16,147344.25600000000,0.025107393222305200
2023-11-11 00:00:00,m5ad.8xlarge,io,prod,16.4656141533,20.558333,32,2368319.9616,131.072,4,2,2,16,1184159.9808,0.025028801814360400
2023-11-11 00:00:00,m5ad.8xlarge,io,prod,2.4433368892,3.051109,32,351487.7568,131.072,4,2,2,16,175743.8784,0.025025090151646500
2023-11-11 00:00:00,m5ad.8xlarge,io,prod,71.0119411489,92.841114,32,10695296.3328,131.072,4,2,2,16,5347648.1664,0.023902375416382100
2023-11-11 00:00:00,m5ad.8xlarge,io,prod,11.7278054984,15.326389,32,1765600.0128000000,131.072,4,2,2,16,882800.0064000000,0.023912607322246600
2023-11-11 00:00:00,m5d.8xlarge,io,prod,124.0567070623,134.670834,32,15514080.076800000,131.072,4,2,2,16,7757040.038400000,0.028787020771675600
